sample_id,audio_path,reference,reference_normalized,prediction_raw,prediction_cleaned,prediction_normalized,wer_raw,cer_raw,wer_cleaned,cer_cleaned,wer_normalized,cer_normalized,processing_time,category
2246,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41845\IISc_RESPIN_hi_D5_41845_249001_F_BANK_418994_40819089.wav,"एनी अदर यू.पी.आई सर्विस की मदद से , खाते से आसानी से पैसे भेज सकते हैं","एनी अदर यू.पी.आई सर्विस की मदद से , खाते से आसानी से पैसे भेज सकते हैं",<s>ए<s>न<s>ी<s> <s>अ<s>द<s>र<s> <s>य<s>ू<s>प<s>ी<s>आ<s>ई<s> <s>स<s>र<s>्<s>व<s>ि<s>स<s> <s>क<s>ी<s> <s>म<s>द<s>द<s> <s>स<s>े<s> <s>ख<s>ा<s>त<s>े<s> <s>स<s>े<s> <s>आ<s>स<s>ा<s>न<s>ी<s> <s>स<s>े<s> <s>प<s>ै<s>स<s>े<s> <s>भ<s>े<s>ज<s> <s>स<s>क<s>त<s>े<s> <s>ह<s>ै<s>ं<s> <s>,एनी अदर यूपीआई सर्विस की मदद से खाते से आसानी से पैसे भेज सकते हैं,एनी अदर यूपीआई सर्विस की मदद से खाते से आसानी से पैसे भेज सकते हैं,100.0,292.8571429,12.5,5.714285714,12.5,5.714285714,0.076419592,D_no_change
787,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40917\IISc_RESPIN_hi_D2_40917_207247_F_BANK_408368_40493054.wav,खाते में ऑफलाइन पैसे कैसे जमा करें ?,खाते में ऑफलाइन पैसे कैसे जमा करें ?,<s>ख<s>ा<s>त<s>े<s> <s>म<s>े<s>ं<s> <s>ऑ<s>फ<s>ल<s>ा<s>इ<s>न<s> <s>प<s>ै<s>स<s>े<s> <s>क<s>ै<s>स<s>े<s> <s>ज<s>म<s>ा<s> <s>क<s>र<s>ें<s> <s>,खाते में ऑफलाइन पैसे कैसे जमा करें,खाते में ऑफलाइन पैसे कैसे जमा करें,100.0,291.6666667,12.5,5.555555556,12.5,5.555555556,0.045209885,D_no_change
1526,D:\SPIRE Internship\IISc_RESPIN_test_hi\D4\41093\IISc_RESPIN_hi_D4_41093_342308_M_AGRI_413049_40446853.wav,किस प्रणाली के तहत अच्छी उपज होगी ?,किस प्रणाली के तहत अच्छी उपज होगी ?,<s>क<s>ि<s>स<s> <s>प<s>्<s>र<s>ण<s>ा<s>ल<s>ी<s> क<s>े<s> <s>त<s>ह<s>त<s> <s>अ<s>च<s>्<s>छ<s>ी<s> <s>उ<s>प<s>ज<s> <s>ह<s>ो<s>ग<s>ी<s> <s>,किस प्रणाली के तहत अच्छी उपज होगी,किस प्रणाली के तहत अच्छी उपज होगी,100.0,291.4285714,12.5,5.714285714,12.5,5.714285714,0.039347172,D_no_change
392,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\42470\IISc_RESPIN_hi_D1_42470_251001_M_AGRI_401326_41154841.wav,भैया राजस्थान में अंकुर और कर्नाटक में अलका अनूप नामक फ्रेंच बींस की खेती होती है,भैया राजस्थान में अंकुर और कर्नाटक में अलका अनूप नामक फ्रेंच बींस की खेती होती है,<s>भ<s>य<s>ा<s> <s>र<s>ा<s>ज<s>स्<s>थ<s>ा<s>न<s> <s>में<s> <s>अ<s>ं<s>क<s>ु<s>र<s> <s>औ<s>र<s> <s>क<s>र<s>्<s>न<s>ा<s>ट<s>क<s> <s>मे<s>ं<s> <s>अ<s>ल<s>क<s>ा<s> <s>न<s>अ<s>न<s>ू<s> <s>न<s>ा<s>म<s>क<s> <s> <s>प<s>्र<s>े<s>ं<s>च<s> <s>प<s>ी<s>स<s> <s>क<s>ी<s> <s>ख<s>े<s>त<s>ी<s> <s>ह<s>ो<s>त<s>ी<s> <s>ह<s>ै<s> <s>,भया राजस्थान में अंकुर और कर्नाटक में अलका नअनू नामक प्रेंच पीस की खेती होती है,भया राजस्थान में अंकुर और कर्नाटक में अलका नअनू नामक प्रेंच पीस की खेती होती है,112.5,291.3580247,25.0,7.407407407,25.0,7.407407407,0.075105667,D_no_change
459,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40435\IISc_RESPIN_hi_D2_40435_207125_M_AGRI_406698_40114562.wav,ई कॉमर्स सेवाओं और वस्तुओं दोनों पक्षों के बीच खरीद और बिक्री को संदर्भित करता है,ई कॉमर्स सेवाओं और वस्तुओं दोनों पक्षों के बीच खरीद और बिक्री को संदर्भित करता है,<s>ए<s> क<s>ा<s>म<s>र<s> <s>स<s>े<s>व<s>ा<s>ओं<s> <s>औ<s>र<s> <s>व<s>स<s>्<s>त<s>ु<s>ओ<s>ं<s> द<s>ो<s>न<s>ों<s> <s>प<s>क<s>्<s>ष<s>ों<s> <s>क<s>े<s> <s>ब<s>ी<s>च<s> <s>ख<s>र<s>ी<s>द<s> <s>और<s> <s>ब<s>ि<s>क<s>्<s>र<s>ी<s> <s>क<s>ो<s> <s>स<s>ं<s>द<s>र<s>्भ<s>व<s>ृ<s>त<s>्<s>त<s> <s>क<s>र<s>त<s>ा<s> <s>ह<s>ै<s> <s>,ए कामर सेवाओं और वस्तुओं दोनों पक्षों के बीच खरीद और बिक्री को संदर्भवृत्त करता है,ए कामर सेवाओं और वस्तुओं दोनों पक्षों के बीच खरीद और बिक्री को संदर्भवृत्त करता है,106.25,293.8271605,18.75,9.87654321,18.75,9.87654321,0.09783721,D_no_change
2123,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41463\IISc_RESPIN_hi_D5_41463_249175_M_BANK_418994_40863921.wav,"एनी अदर यू.पी.आई सर्विस की मदद से , खाते से आसानी से पैसे भेज सकते हैं","एनी अदर यू.पी.आई सर्विस की मदद से , खाते से आसानी से पैसे भेज सकते हैं",<s>ए<s>न<s>ी<s> <s>अ<s>द<s>र<s> <s>य<s>ू<s>प<s>ी<s>आ<s>ई<s> <s>स<s>र<s>्<s>व<s>ि<s>स<s> क<s>ी<s> <s>म<s>द<s>द<s> <s>स<s>े<s> <s>ख<s>ा<s>त<s>े<s> <s>स<s>े<s> <s>आ<s>स<s>ा<s>न<s>ी<s> <s>स<s>े<s> <s>प<s>ै<s>स<s>े<s> <s>भ<s>े<s>ज<s> <s>स<s>क<s>त<s>े<s> <s>ह<s>ै<s>ं<s> <s>,एनी अदर यूपीआई सर्विस की मदद से खाते से आसानी से पैसे भेज सकते हैं,एनी अदर यूपीआई सर्विस की मदद से खाते से आसानी से पैसे भेज सकते हैं,100.0,288.5714286,12.5,5.714285714,12.5,5.714285714,0.077630043,D_no_change
1065,D:\SPIRE Internship\IISc_RESPIN_test_hi\D3\40991\IISc_RESPIN_hi_D3_40991_210430_F_AGRI_408839_40468183.wav,कवक रोग किस फसल में होता है ?,कवक रोग किस फसल में होता है ?,<s>क<s>व<s>क<s> <s>र<s>ो<s>ग<s> <s>क<s>ि<s>स<s> <s>फ<s>स<s>ल<s> <s>मे<s>ं<s> <s>ह<s>ो<s>त<s>ा<s> <s>ह<s>ै<s> <s>,कवक रोग किस फसल में होता है,कवक रोग किस फसल में होता है,100.0,289.6551724,12.5,6.896551724,12.5,6.896551724,0.033537388,D_no_change
1211,D:\SPIRE Internship\IISc_RESPIN_test_hi\D3\41361\IISc_RESPIN_hi_D3_41361_210430_F_AGRI_408839_40676267.wav,कवक रोग किस फसल में होता है ?,कवक रोग किस फसल में होता है ?,<s>क<s>व<s>क<s> <s>र<s>ो<s>ग<s> <s>कि<s>स<s> <s>फ<s>स<s>ल<s> <s>म<s>े<s>ं<s> <s>ह<s>ो<s>त<s>ा<s> <s>ह<s>ै<s> <s>,कवक रोग किस फसल में होता है,कवक रोग किस फसल में होता है,100.0,289.6551724,12.5,6.896551724,12.5,6.896551724,0.046161175,D_no_change
1792,D:\SPIRE Internship\IISc_RESPIN_test_hi\D4\42566\IISc_RESPIN_hi_D4_42566_342308_M_BANK_421657_41132235.wav,धन कर से बचने के लिए लोग काले धन का सहारा लेते हैं और सपत्तियों को अपने जानकार के नाम पर दिखा देते हैं,धन कर से बचने के लिए लोग काले धन का सहारा लेते हैं और सपत्तियों को अपने जानकार के नाम पर दिखा देते हैं,<s>ध<s>न<s>क<s>र<s> <s>स<s>े<s> <s>ब<s>च<s>न<s>े<s> <s>क<s>े<s> <s>ल<s>ि<s>ए<s> <s>ल<s>ो<s>ग<s> <s>क<s>ा<s>ल<s>े<s> <s>ध<s>न<s> क<s>ा<s> <s>स<s>ह<s>ा<s>र<s>ा<s> <s>ल<s>े<s>त<s>े<s> <s>ह<s>ैं<s> <s>औ<s>र<s> <s>स<s>ं<s>प<s>त<s>्<s>त<s>ि<s>यों<s> क<s>ो<s> अ<s>प<s>न<s>े<s> <s>ज<s>ा<s>न<s>क<s>ा<s>र<s> <s>क<s>े<s> <s>न<s>ा<s>म<s> <s>प<s>र<s> <s>द<s>ि<s>ख<s>ा<s> द<s>े<s>त<s>े<s> <s>ह<s>ैं<s> <s>,धनकर से बचने के लिए लोग काले धन का सहारा लेते हैं और संपत्तियों को अपने जानकार के नाम पर दिखा देते हैं,धनकर से बचने के लिए लोग काले धन का सहारा लेते हैं और संपत्तियों को अपने जानकार के नाम पर दिखा देते हैं,100.0,284.3137255,12.5,1.960784314,12.5,1.960784314,0.103004456,D_no_change
1780,D:\SPIRE Internship\IISc_RESPIN_test_hi\D4\42407\IISc_RESPIN_hi_D4_42407_342308_F_BANK_413677_41071189.wav,एन.ई.एफ.टी के माध्यम से एक बार में अधिकतम कितनी राशि ट्रांसफर की जा सकती है ?,एन.ई.एफ.टी के माध्यम से एक बार में अधिकतम कितनी राशि ट्रांसफर की जा सकती है ?,<s>ए<s>न<s>ई<s>ए<s>फ<s>ट<s>ी<s> <s>क<s>े<s> <s>म<s>ा<s>ध<s>्<s>य<s>म<s> <s>स<s>े<s> <s>ए<s>क<s> <s>ब<s>ा<s>र<s> <s>म<s>े<s>ं<s> <s>अ<s>ध<s>ि<s>क<s>त<s>म<s> <s>क<s>ि<s>त<s>न<s>ी<s> <s>र<s>ा<s>श<s>ि<s> <s>ट<s>्<s>र<s>ा<s>ं<s>स<s>फ<s>र<s> <s>क<s>ी<s> <s>ज<s>ा<s> <s>स<s>क<s>त<s>ी<s> <s>ह<s>ै<s> <s>,एनईएफटी के माध्यम से एक बार में अधिकतम कितनी राशि ट्रांसफर की जा सकती है,एनईएफटी के माध्यम से एक बार में अधिकतम कितनी राशि ट्रांसफर की जा सकती है,100.0,288.3116883,12.5,6.493506494,12.5,6.493506494,0.126621485,D_no_change
36,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40029\IISc_RESPIN_hi_D1_40029_251001_F_AGRI_400183_40108359.wav,बम्बूसा बांस दस मीटर तक लम्बा होता है,बम्बूसा बांस दस मीटर तक लम्बा होता है,<s>ब<s>म<s>ब<s>ो<s>स<s>ा<s> <s>ब<s>ा<s>ं<s>स<s> <s>द<s>स<s> <s>म<s>ी<s>ट<s>र<s> त<s>क<s> <s>ल<s>ं<s>ब<s>ा<s> ह<s>ो<s>त<s>ा<s> <s>ह<s>ै<s> <s>,बमबोसा बांस दस मीटर तक लंबा होता है,बमबोसा बांस दस मीटर तक लंबा होता है,112.5,291.8918919,25.0,10.81081081,25.0,10.81081081,0.046767712,D_no_change
1733,D:\SPIRE Internship\IISc_RESPIN_test_hi\D4\42341\IISc_RESPIN_hi_D4_42341_342308_M_AGRI_413049_41118654.wav,किस प्रणाली के तहत अच्छी उपज होगी ?,किस प्रणाली के तहत अच्छी उपज होगी ?,<s>क<s>ि<s>स<s> <s>प्<s>र<s>ण<s>ा<s>ल<s>ी<s> <s>क<s>े<s> <s>त<s>ह<s>त<s> <s>अ<s>च<s>्<s>छ<s>ी<s> <s>उ<s>प<s>ज<s> ह<s>ो<s>ग<s>ी<s> <s>,किस प्रणाली के तहत अच्छी उपज होगी,किस प्रणाली के तहत अच्छी उपज होगी,100.0,282.8571429,12.5,5.714285714,12.5,5.714285714,0.038026094,D_no_change
1930,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\40320\IISc_RESPIN_hi_D5_40320_NA_F_BANK_419345_40141529.wav,मेरा ए.टी.एम कार्ड सोनू इस्तेमाल कर सकता है,मेरा ए.टी.एम कार्ड सोनू इस्तेमाल कर सकता है,<s>म<s>े<s>र<s>ा<s> <s>ए<s>ट<s>ी<s>ए<s>म<s> <s>क<s>ा<s>र्ड<s> <s>स<s>ो<s>न<s>ो<s> <s>इ<s>स<s>्त<s>े<s>म<s>ा<s>ल<s> <s>क<s>र<s> <s>स<s>क<s>त<s>ा<s> <s>ह<s>ै<s> <s>,मेरा एटीएम कार्ड सोनो इस्तेमाल कर सकता है,मेरा एटीएम कार्ड सोनो इस्तेमाल कर सकता है,112.5,283.7209302,25.0,6.976744186,25.0,6.976744186,0.044242144,D_no_change
352,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\42028\IISc_RESPIN_hi_D1_42028_251001_M_AGRI_400788_40929634.wav,मेरे दोस्त के पिता टेरेस खेती करते हैं,मेरे दोस्त के पिता टेरेस खेती करते हैं,<s>म<s>े<s>र<s>े<s> <s>द<s>ो<s>ष्<s>त<s> <s>के<s> <s>पि<s>त<s>ा<s> <s>त<s>े<s>र<s>स<s> <s>ख<s>े<s>त<s>ी<s> <s>क<s>र<s>त<s>े<s> <s>ह<s>ैं<s> <s>,मेरे दोष्त के पिता तेरस खेती करते हैं,मेरे दोष्त के पिता तेरस खेती करते हैं,112.5,284.2105263,25.0,7.894736842,25.0,7.894736842,0.046547174,D_no_change
1967,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41105\IISc_RESPIN_hi_D5_41105_249132_M_AGRI_421022_40308081.wav,ग्राहकों के लिये सेवाएं और व्यापार के भागीदारों के साथ सहयोग ई कॉमर्स में आता है,ग्राहकों के लिये सेवाएं और व्यापार के भागीदारों के साथ सहयोग ई कॉमर्स में आता है,<s>ग<s>्र<s>ा<s>ह<s>क<s>ो<s>ं<s> <s>क<s>े<s> <s>ल<s>िए<s> <s>स<s>े<s>व<s>ा<s>ए<s>ं<s> <s>औ<s>र<s> <s>व्<s>य<s>ा<s>प<s>ा<s>र<s> <s>क<s>े<s> <s>भ<s>ा<s>ग<s>ी<s>द<s>ा<s>र<s>ों<s> <s>क<s>े<s> <s>स<s>ा<s>थ<s> <s>स<s>ह<s>य<s>ो<s>ग<s> <s>क<s>ी<s> <s>क<s>म<s>र्स<s> म<s>े<s>ं<s> <s>आ<s>त<s>ा<s> <s>ह<s>ै<s> <s>,ग्राहकों के लिए सेवाएं और व्यापार के भागीदारों के साथ सहयोग की कमर्स में आता है,ग्राहकों के लिए सेवाएं और व्यापार के भागीदारों के साथ सहयोग की कमर्स में आता है,106.25,282.5,18.75,6.25,18.75,6.25,0.0628829,D_no_change
2102,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41448\IISc_RESPIN_hi_D5_41448_249175_F_BANK_418273_40677600.wav,मुझे अपनी मोटर साइकिल का ऑनलाइन इन्श्योरेंस करना है क्या इसकी जानकारी मिल सकती है ?,मुझे अपनी मोटर साइकिल का ऑनलाइन इन्श्योरेंस करना है क्या इसकी जानकारी मिल सकती है ?,<s>म<s>ु<s>झ<s>े<s> <s>अ<s>प<s>न<s>ी<s> <s>म<s>ो<s>ट<s>र<s> <s>स<s>ा<s>इ<s>क<s>ि<s>ल<s> <s>क<s>ा<s> <s>ऑ<s>न<s>ल<s>ा<s>इ<s>न<s> <s>इ<s>ं<s>श<s>्<s>यो<s>र<s>े<s>ं<s>स<s> <s>क<s>र<s>न<s>ा<s> <s>ह<s>ै<s> <s>क्<s>या<s> <s>इ<s>स<s>क<s>ी<s> <s>ज<s>ा<s>न<s>क<s>ा<s>र<s>ी<s> <s>मि<s>ल<s> स<s>क<s>त<s>ी<s> <s>ह<s>ै<s> <s>,मुझे अपनी मोटर साइकिल का ऑनलाइन इंश्योरेंस करना है क्या इसकी जानकारी मिल सकती है,मुझे अपनी मोटर साइकिल का ऑनलाइन इंश्योरेंस करना है क्या इसकी जानकारी मिल सकती है,100.0,279.5180723,12.5,4.819277108,12.5,4.819277108,0.074059725,D_no_change
976,D:\SPIRE Internship\IISc_RESPIN_test_hi\D3\40206\IISc_RESPIN_hi_D3_40206_210430_M_AGRI_410768_40046320.wav,मैं ग्रीनहाउस द्वारा खेती करने का सोचा हूँ,मैं ग्रीनहाउस द्वारा खेती करने का सोचा हूँ,<s>म<s>ै<s>ं<s> <s>ग<s>्र<s>ी<s>न<s> <s>ह<s>ा<s>उ<s>स<s> <s>द्<s>वा<s>र<s>ा<s> <s>ख<s>े<s>त<s>ी<s> क<s>र<s>न<s>े<s> क<s>ा<s> <s>स<s>ो<s>च<s>ा<s> ह<s>ूं<s> <s>,मैं ग्रीन हाउस द्वारा खेती करने का सोचा हूं,मैं ग्रीन हाउस द्वारा खेती करने का सोचा हूं,125.0,278.5714286,37.5,4.761904762,37.5,4.761904762,0.038305283,D_no_change
1839,D:\SPIRE Internship\IISc_RESPIN_test_hi\D4\42598\IISc_RESPIN_hi_D4_42598_342308_F_BANK_421657_41226397.wav,धन कर से बचने के लिए लोग काले धन का सहारा लेते हैं और सपत्तियों को अपने जानकार के नाम पर दिखा देते हैं,धन कर से बचने के लिए लोग काले धन का सहारा लेते हैं और सपत्तियों को अपने जानकार के नाम पर दिखा देते हैं,<s>ध<s>न<s>क<s>र<s> <s>स<s>े<s> ब<s>च<s>न<s>े<s> <s>क<s>े<s> <s>ल<s>ि<s>ए<s> <s>ल<s>ो<s>ग<s> <s>क<s>ा<s>ल<s>े<s> <s>ध<s>न<s> क<s>ा<s> <s>स<s>ह<s>ा<s>र<s>ा<s> <s>ले<s>त<s>े<s> <s>ह<s>ै<s>ं<s> <s>औ<s>र<s> <s>स<s>ं<s>प<s>त<s>्<s>त<s>ियो<s>ं<s> <s>क<s>ो<s> <s>अ<s>प<s>न<s>े<s> ज<s>ा<s>न<s>क<s>ा<s>र<s> <s>क<s>े<s> <s>न<s>ा<s>म<s> <s>प<s>र<s> <s>दि<s>ख<s>ा<s> द<s>े<s>ते<s> ह<s>ैं<s> <s>,धनकर से बचने के लिए लोग काले धन का सहारा लेते हैं और संपत्तियों को अपने जानकार के नाम पर दिखा देते हैं,धनकर से बचने के लिए लोग काले धन का सहारा लेते हैं और संपत्तियों को अपने जानकार के नाम पर दिखा देते हैं,100.0,275.4901961,12.5,1.960784314,12.5,1.960784314,0.085236073,D_no_change
249,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\41635\IISc_RESPIN_hi_D1_41635_247771_M_AGRI_400208_40908931.wav,क्रेप चमेली अपनी खुसबू के लिए प्रसिद्ध है,क्रेप चमेली अपनी खुसबू के लिए प्रसिद्ध है,<s>क्<s>रे<s>प<s> <s>च<s>म<s>े<s>ल<s>े<s> अ<s>प<s>न<s>ी<s> <s>ख<s>ु<s>श<s>ब<s>ू<s> क<s>े<s> <s>ल<s>ि<s>ए<s> <s>प्र<s>स<s>ि<s>द<s>्<s>ध<s> <s>ह<s>ै<s> <s>,क्रेप चमेले अपनी खुशबू के लिए प्रसिद्ध है,क्रेप चमेले अपनी खुशबू के लिए प्रसिद्ध है,112.5,278.0487805,25.0,4.87804878,25.0,4.87804878,0.046093225,D_no_change
2138,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41509\IISc_RESPIN_hi_D5_41509_249145_M_BANK_418086_40879625.wav,ऑनलाइन खाता खोलने की क्या प्रक्रिया है ?,ऑनलाइन खाता खोलने की क्या प्रक्रिया है ?,<s>ऑ<s>न<s>ल<s>ा<s>इ<s>न<s> <s>ख<s>ा<s>त<s>ा<s> ख<s>ो<s>ल<s>न<s>े<s> <s>क<s>ी<s> <s>क<s>्<s>य<s>ा<s> <s>प<s>्<s>र<s>क्<s>र<s>ि<s>य<s>ा<s> ह<s>ै<s> <s>,ऑनलाइन खाता खोलने की क्या प्रक्रिया है,ऑनलाइन खाता खोलने की क्या प्रक्रिया है,100.0,277.5,12.5,5.0,12.5,5.0,0.045192242,D_no_change
2021,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41136\IISc_RESPIN_hi_D5_41136_249199_M_AGRI_417640_40718680.wav,लेमन ग्रास की कटाई हेतु उपयुक्त उपकरण ?,लेमन ग्रास की कटाई हेतु उपयुक्त उपकरण ?,<s>ल<s>े<s>म<s>न<s> <s>ग<s>्<s>र<s>ा<s>स<s> की<s> <s>क<s>ट<s>ा<s>ई<s> <s>ह<s>े<s>त<s>ु<s> <s>उ<s>प<s>यु<s>क<s>्<s>त<s> <s>उ<s>प<s>क<s>र<s>ण<s> <s>,लेमन ग्रास की कटाई हेतु उपयुक्त उपकरण,लेमन ग्रास की कटाई हेतु उपयुक्त उपकरण,100.0,276.9230769,12.5,5.128205128,12.5,5.128205128,0.045719624,D_no_change
1498,D:\SPIRE Internship\IISc_RESPIN_test_hi\D4\41072\IISc_RESPIN_hi_D4_41072_342308_M_BANK_413837_40500391.wav,यदि मैं समय सीमा के भीतर अपना प्रीमियम ट्रांसफर करना भूल जाऊं तो क्या होगा ?,यदि मैं समय सीमा के भीतर अपना प्रीमियम ट्रांसफर करना भूल जाऊं तो क्या होगा ?,<s>य<s>द<s>ि<s> <s>म<s>ै<s>ं<s> <s>स<s>म<s>य<s> <s>स<s>ी<s>म<s>ा<s> <s>क<s>े<s> <s>भ<s>ी<s>त<s>र<s> <s>अ<s>प<s>न<s>ा<s> <s>प<s>र<s>म<s>ि<s>य<s>म<s> <s>ट<s>्र<s>ा<s>ं<s>स<s>फ<s>र<s> क<s>र<s>न<s>ा<s> <s>भ<s>ू<s>ल<s> <s>ज<s>ा<s>ऊं<s> त<s>ो<s> <s>क<s>्<s>य<s>ा<s> <s>ह<s>ो<s>ग<s>ा<s> <s>,यदि मैं समय सीमा के भीतर अपना परमियम ट्रांसफर करना भूल जाऊं तो क्या होगा,यदि मैं समय सीमा के भीतर अपना परमियम ट्रांसफर करना भूल जाऊं तो क्या होगा,100.0,276.3157895,12.5,5.263157895,12.5,5.263157895,0.063452005,D_no_change
647,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40814\IISc_RESPIN_hi_D2_40814_207247_F_BANK_408368_40389655.wav,खाते में ऑफलाइन पैसे कैसे जमा करें ?,खाते में ऑफलाइन पैसे कैसे जमा करें ?,<s>ख<s>ा<s>त<s>े<s> <s>म<s>े<s>ं<s> <s>ऑ<s>फ<s>ल<s>ा<s>इ<s>न<s> <s>प<s>ै<s>स<s>े<s> <s>क<s>ै<s>स<s>े<s> ज<s>म<s>ा<s> क<s>र<s>ें<s> <s>,खाते में ऑफलाइन पैसे कैसे जमा करें,खाते में ऑफलाइन पैसे कैसे जमा करें,100.0,275.0,12.5,5.555555556,12.5,5.555555556,0.043797016,D_no_change
827,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\41243\IISc_RESPIN_hi_D2_41243_207247_F_BANK_408434_40613045.wav,अपना कार्ड ब्लॉक कैसे कर सकते हैं ?,अपना कार्ड ब्लॉक कैसे कर सकते हैं ?,<s>अ<s>प<s>न<s>ा<s> <s>क<s>ा<s>र<s>्ड<s> <s>ब<s>्<s>ल<s>ॉ<s>क<s> <s>क<s>ै<s>स<s>े<s> <s>क<s>र<s> <s>स<s>क<s>त<s>े<s> ह<s>ैं<s> <s>,अपना कार्ड ब्लॉक कैसे कर सकते हैं,अपना कार्ड ब्लॉक कैसे कर सकते हैं,100.0,274.2857143,12.5,5.714285714,12.5,5.714285714,0.041109562,D_no_change
1508,D:\SPIRE Internship\IISc_RESPIN_test_hi\D4\41078\IISc_RESPIN_hi_D4_41078_345022_M_AGRI_413049_40503257.wav,किस प्रणाली के तहत अच्छी उपज होगी ?,किस प्रणाली के तहत अच्छी उपज होगी ?,<s>कि<s>स<s> <s>प<s>्<s>र<s>ण<s>ा<s>ल<s>ी<s> <s>क<s>े<s> <s>त<s>ह<s>त<s> <s>अ<s>च<s>्छ<s>ी<s> <s>उ<s>प<s>ज<s> ह<s>ो<s>ग<s>ी<s> <s>,किस प्रणाली के तहत अच्छी उपज होगी,किस प्रणाली के तहत अच्छी उपज होगी,100.0,274.2857143,12.5,5.714285714,12.5,5.714285714,0.213521719,D_no_change
1537,D:\SPIRE Internship\IISc_RESPIN_test_hi\D4\41383\IISc_RESPIN_hi_D4_41383_334603_M_AGRI_413049_40672748.wav,किस प्रणाली के तहत अच्छी उपज होगी ?,किस प्रणाली के तहत अच्छी उपज होगी ?,<s>कि<s>स<s> <s>प्<s>र<s>ण<s>ा<s>ल<s>ी<s> क<s>े<s> <s>त<s>ह<s>त<s> <s>अ<s>च<s>्<s>छ<s>ी<s> <s>उ<s>प<s>ज<s> <s>ह<s>ो<s>ग<s>ी<s> <s>,किस प्रणाली के तहत अच्छी उपज होगी,किस प्रणाली के तहत अच्छी उपज होगी,100.0,274.2857143,12.5,5.714285714,12.5,5.714285714,0.075293779,D_no_change
212,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\41209\IISc_RESPIN_hi_D1_41209_251001_M_AGRI_421550_40720383.wav,बंगाल चना दाल जिसे लोकल भाषा में बांग्ला का दाल भी कहा जाता है इसकी खेती बंगाल में प्रमुख रूप से की जाती है,बंगाल चना दाल जिसे लोकल भाषा में बांग्ला का दाल भी कहा जाता है इसकी खेती बंगाल में प्रमुख रूप से की जाती है,<s>ं<s>ग<s>ा<s>ल<s> <s>च<s>न<s>ा<s>द<s>ा<s>ल<s> <s>ज<s>ि<s>स<s>े<s> <s>ल<s>ो<s>क<s>ल<s> <s>भ<s>ा<s>ष<s>ा<s> <s>म<s>ें<s> <s>ब<s>ां<s>ग्ल<s>ा<s> <s>क<s>ा <s>द<s>ा<s>ल<s> <s>भी<s> <s>क<s>ह<s>ा<s> <s>ज<s>ा<s>त<s>ा<s> <s>ह<s>ै<s> <s>इ<s>स<s>क<s>ी<s> <s>ख<s>े<s>त<s>ी<s> <s>ब<s>ं<s>ग<s>ा<s>ल<s> <s>में<s> प<s>्<s>र<s>म<s>ु<s>ख<s> <s>रू<s>प<s> <s>स<s>े<s> <s>क<s>ी<s> ज<s>ा<s>त<s>ी<s> <s>ह<s>ै<s> <s>,ंगाल चनादाल जिसे लोकल भाषा में बांग्ला का दाल भी कहा जाता है इसकी खेती बंगाल में प्रमुख रूप से की जाती है,ंगाल चनादाल जिसे लोकल भाषा में बांग्ला का दाल भी कहा जाता है इसकी खेती बंगाल में प्रमुख रूप से की जाती है,100.0,270.0934579,12.5,1.869158879,12.5,1.869158879,0.075384617,D_no_change
2239,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41842\IISc_RESPIN_hi_D5_41842_249151_M_BANK_421062_40880660.wav,"प्रत्येक चेक में बैंक की रूटिंग संख्या , खाता संख्या और चेक संख्या भी शामिल होगी","प्रत्येक चेक में बैंक की रूटिंग संख्या , खाता संख्या और चेक संख्या भी शामिल होगी",<s>प<s>्<s>र<s>त<s>्<s>ये<s>क<s> <s>च<s>े<s>क<s> <s>मे<s>ं<s> <s>ब<s>ै<s>ं<s>क<s> <s>क<s>ी<s> <s>र<s>ू<s>ट<s>िं<s>ग<s> <s>स<s>ं<s>ख<s>्<s>य<s>ा<s> <s>ख<s>ा<s>त<s>ा<s> <s>स<s>ं<s>ख<s>्<s>य<s>ा<s> <s>औ<s>र<s> <s>च<s>क<s> स<s>ं<s>ख्य<s>ा<s> <s>भ<s>ी<s> <s>श<s>ा<s>म<s>ि<s>ल<s> ह<s>ो<s>ग<s>ी<s> <s>,प्रत्येक चेक में बैंक की रूटिंग संख्या खाता संख्या और चक संख्या भी शामिल होगी,प्रत्येक चेक में बैंक की रूटिंग संख्या खाता संख्या और चक संख्या भी शामिल होगी,100.0,271.25,12.5,3.75,12.5,3.75,0.070316792,D_no_change
