reference,prediction,processing_time
कवक रोग किस फसल में होता है ?,<s>क<s>व<s>क<s> <s>र<s>ो<s>ग<s> <s>क<s>ि<s>स<s> <s>फ<s>स<s>ल<s> <s>मे<s>ं<s> <s>ह<s>ो<s>त<s>ा<s> <s>ह<s>ै<s> <s>,0.031591176986694336
कृषि अंवसरचना कोश अधिकतम सात वर्षों की अवधि के लिए है,<s>क<s>ृ<s>ष<s>ि<s> <s>अ<s>ं<s>व<s> <s>स<s>ं<s>र<s>च<s>न<s>ा<s> <s>क<s>ो<s> <s>अ<s>ध<s>ि<s>क<s>त<s>म<s> <s>स<s>ा<s>त<s> <s>व<s>र<s>्<s>ष<s>ो<s>ं<s> <s>क<s>ी<s> <s>अ<s>व<s>ध<s>ि<s> <s>क<s>े<s> <s>ल<s>ि<s>ए<s> <s>ह<s>ैं<s> <s>,0.06924867630004883
क्या आपको पता है चक्र फूल एक साबुत सूखा गरम मसाला है ?,<s>क्<s>य<s>ा<s> <s>आ<s>प<s>क<s>ो<s> <s>प<s>त<s>ा<s> <s>ह<s>ै<s> <s>च<s>क<s>्<s>र<s> <s>फ<s>ू<s>ल<s> <s>ए<s>क<s> <s>स<s>ा<s>ब<s>ु<s>त<s> <s>स<s>ू<s>ख<s>ा<s> <s>ग<s>र<s>्<s>म<s> <s>म<s>स<s>ा<s>ल<s>ा<s> ह<s>ै<s> <s>,0.07483100891113281
घर के पीछे वाले पोखर में मछलियों की संख्या घट गई है,<s>घ<s>र<s> <s>क<s>े<s> <s>प<s>ी<s>छ<s>े<s> <s>व<s>ा<s>ल<s>े<s> <s>प<s>ो<s>ख<s>र<s> <s>म<s>े<s>ं<s> <s>म<s>छ<s>ल<s>ि<s>य<s>ो<s>ं<s> <s>क<s>ी<s> <s>स<s>ं<s>ख<s>्<s>य<s>ा<s> <s>घ<s>ट<s> ग<s>ई<s> ह<s>ै<s> <s>,0.05131840705871582
मैंने हँस के बड़े बड़े अंडे चुन लिए,<s>म<s>ैं<s>म<s>ै<s>ं<s>न<s>े<s> <s>ह<s>ं<s>स<s> <s>के<s> <s>ब<s>ड<s>़<s>े<s> <s>ब<s>ड़<s>े<s> <s>अ<s>ं<s>ड<s>े<s> <s>च<s>ु<s>न<s> ल<s>ि<s>ए<s> <s>,0.04322171211242676
अकाउंट मैनेजमेंट के जरिये आप किसी खाते को यू.पी.आई से जोड़ सकते हैं,<s>अ<s>क<s>ा<s>उ<s>ं<s>ट<s> <s>म<s>ै<s>न<s>े<s>ज<s>मे<s>ं<s>ट<s> <s>क<s>े<s> <s>ज<s>र<s>ि<s>ए<s> <s>आ<s>प<s> <s>क<s>ि<s>स<s>ी<s> <s>ख<s>ा<s>त<s>े<s> <s>क<s>ो<s> <s>य<s>ू<s>प<s>ी<s>आ<s>ई<s> <s>स<s>े<s> <s>ज<s>ो<s>ड़<s> <s>स<s>क<s>त<s>े<s> <s>ह<s>ै<s>ं<s> <s>,0.05234098434448242
भारत के इतिहास में कागज उद्योग का शुभारम्भ मुगल काल में हुआ था,<s>भ<s>ा<s>र<s>त<s> <s>क<s>े<s> <s>इ<s>त<s>ि<s>ह<s>ा<s>स<s> <s>म<s>े<s>ं<s> <s>क<s>ा<s>ग<s>ज<s> <s>उ<s>द<s>्<s>य<s>ो<s>ग<s> <s>क<s>ा<s> <s>स<s>ु<s>भ<s>ा<s>र<s>ं<s>भ<s> <s>म<s>ु<s>ग<s>ल<s> <s>क<s>ा<s>ल<s> <s>मे<s>ं<s> <s>ह<s>ु<s>आ<s> <s>थ<s>ा<s> <s>,0.0539093017578125
काली मिट्टी क्या होती है ?,<s>क<s>ा<s>ल<s>ी<s> <s>मि<s>ट<s>्<s>ट<s>ी<s> <s>क<s>्<s>य<s>ा<s> ह<s>ो<s>त<s>ी<s> <s>ह<s>ै<s> <s>,0.03239130973815918
बलुई मिट्टी में हम क्या उगा सकते हैं ?,<s>ब<s>ल<s>ू<s>ई<s> <s>मि<s>ट<s>्<s>ट<s>ी<s> <s>म<s>ें<s> <s>ह<s>म<s> <s>क्<s>य<s>ा<s> <s>उ<s>ग<s>ा<s> <s>स<s>क<s>त<s>े<s> <s>ह<s>ैं<s> <s>,0.025658130645751953
मछली के मांस की एक किलोग्राम की कीमत क्या है ?,<s>म<s>छ<s>ल<s>ी<s> <s>क<s>े<s> <s>म<s>ा<s>ं<s>स<s> <s>क<s>ी<s> <s>ए<s>क<s> <s>क<s>ि<s>ल<s>ो<s>ग<s>्<s>र<s>ा<s>म<s> क<s>ी<s> <s>क<s>ी<s>म<s>त<s> <s>क<s>्<s>य<s>ा<s> <s>ह<s>ै<s> <s>,0.048847198486328125
मैं अपने प्याज की उपज को ख़राब होने से पहले गोदाम में कब तक रख सकता हूँ ?,<s>म<s>ै<s>ं<s> अ<s>प<s>न<s>े<s> <s>ब<s>्<s>य<s>ा<s>ज<s> <s>क<s>ी<s> <s>उ<s>प<s>ज<s> <s>को<s> <s>ख<s>र<s>ा<s>ब<s> <s>ह<s>ो<s>न<s>े<s> <s>स<s>े<s> <s>प<s>ह<s>ल<s>े<s> <s>ग<s>ु<s>द<s>ा<s>म<s> <s>म<s>े<s>ं<s> <s>क<s>ब<s> <s>त<s>क<s> <s>र<s>ख<s> स<s>क<s>त<s>ा<s> ह<s>ूं<s> <s>,0.051115989685058594
क्या हम मोबाइल से खाते की जानकारी ले सकते हैं ?,<s>क्या<s> ह<s> म<s>ो<s>ब<s>ा<s>इ<s>ल<s> <s>स<s>े<s> ह<s>ा<s>त<s>े<s> की ज<s>ा<s>न<s>क<s>ार<s>ी<s> ले<s> स<s>क<s>त<s>े<s> <s>ह<s>ैं<s> <s>,0.03576397895812988
अच्छा सिबिल अंक क्या है ?,<s>अ<s>च<s>्छ<s>ा<s> <s>श<s>्<s>वी<s>ल<s>ं<s>क<s> क<s>्<s>य<s>ा<s> ह<s>ै<s> <s>,0.0243375301361084
टमाटर की फसल में कौन सी खाद अच्छी होती है ?,<s>ज<s>ब<s> <s>ा<s>ट<s>र<s> <s>की<s> फ<s>स<s>ल<s> <s>में<s> क<s>ौ<s>न<s> <s>स<s>ी<s> <s>ख<s>ा<s>द<s> अच<s>्छ<s>ी<s> ह<s>ो<s>त<s>ी<s> ह<s>ै<s> <s>,0.035799264907836914
क्या मैं गूगल पे की मदद से पैसे का स्थानांतरण कर सकता हूँ ?,<s>क्य<s>ा<s> <s>म<s>ैं<s> घ<s>ू<s>ग<s>ल<s> <s>प<s>े<s> क<s>ी<s> म<s>द<s>द<s> <s>स<s>े<s> <s>प<s>ै<s>स<s>े<s> <s>क<s>ा<s> <s>स<s>्थ<s>ा<s>न<s>ा<s>ं<s>त<s>र<s>ण<s> क<s>र<s> स<s>क<s>त<s>ा<s> <s>ह<s>ूं<s> <s>,0.046033382415771484
ओवर इंवेस्टिंग एक परिसंपत्ति में अधिक निवेश करने की प्रथा को संदर्भित करता है,<s>ओ<s>व<s>र<s> <s>इन<s>्व<s>े<s>स्ट<s>िं<s>ग<s> <s>ए<s>क<s> <s>प<s>र<s>ि<s>स<s>ं<s>प<s>त<s>्<s>त<s>ि<s> <s>मे<s>ं<s> <s>अ<s>ध<s>ि<s>क<s> <s>न<s>ि<s>व<s>े<s>श<s> क<s>र<s>न<s>े<s> क<s>ी<s> प्र<s>थ<s>ा<s> क<s>ो<s> <s>स<s>म<s>र<s>्<s>प<s>ि<s>त<s> <s>क<s>र<s>त<s>ा<s> <s>है<s> <s>,0.06023454666137695
भारत खाद्यान्न मामले में आत्मनिर्भर हो चुका है,<s>भ<s>ा<s>र<s>त<s> <s>ख<s>ा<s>द<s>्य<s>ा<s>न्न<s> म<s>ा<s>म<s>ल<s>े<s> मे<s>ं<s> <s>आ<s>त्म<s>न<s>ि<s>र<s>्<s>भ<s>र<s> हो<s> च<s>ु<s>क<s>ा<s> <s>है<s> <s>,0.03803420066833496
वर्णनात्मक लेबल जो आकार शुद्ध वजन सामग्री संरचना पोषण मूल्य आदि की घोषणा करता है,<s>व<s>र्<s>ण<s>ा<s>त<s>्<s>म<s>क<s> <s>ल<s>े<s>ब<s>ल<s> <s>ज<s>ो<s> <s>आ<s>क<s>ा<s>र<s> <s>श<s>ु<s>द<s>्<s>ध<s> भ<s>ज<s>न<s> <s>स<s>ा<s>म<s>ग<s>्<s>र<s>ी<s> <s>स<s>ं<s>र<s>च<s>न<s>ा<s> <s>प<s>ो<s>ष<s>ण<s> <s>म<s>ू<s>ल<s>्<s>य<s> <s>आ<s>द<s>ि<s> क<s>ी<s> घ<s>ो<s>ष<s>ण<s>ा<s> <s>क<s>र<s>त<s>ा<s> ह<s>ै<s> <s>,0.04845237731933594
जैविक खेती में लगने वाला खर्च का भुगतान करने में किसान को कई समस्या भुगतनी होती है,<s>ज<s>ै<s>व<s>ि<s>क<s> ख<s>े<s>त<s>ी<s> में<s> ल<s>ग<s>न<s>े<s> व<s>ा<s>ल<s>ा<s> <s>ख<s>र<s>्<s>च<s> क<s>ा<s> <s>भ<s>ु<s>ग<s>त<s>ा<s>न<s> <s>क<s>र<s>न<s>े<s> <s>मे<s>ं<s> क<s>ि<s>स<s>ा<s>न<s> क<s>ो<s> <s>क<s>ई<s> <s>स<s>म<s>स<s>्<s>य<s>ा<s> भ<s>त<s>न<s>ी<s> ह<s>ो<s>त<s>ी<s> ह<s>ै<s> <s>,0.061810970306396484
क्या खाते की शेष राशि ज्ञात कर सकते हैं ?,<s>क्या<s> ख<s>ा<s>त<s>ी<s> क<s>ि<s>स<s>े<s> <s>स<s>र<s>ा<s>स<s> <s>ज्<s>ञा<s>त<s> क<s>र<s> स<s>क<s>त<s>े<s> <s>ह<s>ैं<s> <s>,0.037610769271850586
कौन सी फसल लाल मिट्टी में अधिक पैदावार बढ़ा सकती है ?,<s>क<s>ौ<s>न<s> <s>स<s>ी<s> फ<s>स<s>ल<s> <s>ल<s>ा<s>ल<s> म<s>ि<s>ट<s>्<s>ट<s>ी<s> <s>में<s> <s>अ<s>ध<s>ि<s>क<s> <s>प<s>र<s> द<s>ा<s>व<s>ा<s> ब<s>ढ़ा<s> स<s>क<s>त<s>ी<s> ह<s>ै<s> <s>,0.04132890701293945
मछली के मांस की एक किलोग्राम की कीमत क्या है ?,<s>प<s>छ<s>ल<s>ी<s> के<s> <s>म<s>ा<s>ं<s>स<s> <s>क<s>ी<s> <s>ए<s>क<s> <s>ल<s>ो<s>ग<s>र<s>ा<s>म<s> क<s>ी<s> <s>क<s>ी<s>म<s>त<s> क<s>्या<s> ह<s>ै<s> <s>,0.04584383964538574
क्या हम अपनी ज़मीन को गिरवी रखकर कोई ऋण प्राप्त कर सकते हैं ?,<s>क्य<s>ा<s> ह<s>म<s> अप<s>न<s>ी<s> <s>ज<s>म<s>ी<s>न<s> क<s>ो<s> <s>ग<s>ि<s>र<s>वी<s> <s>र<s>ख<s>क<s>र<s> <s>क<s>ो<s>ई<s> <s>ल<s>ड<s> प्रा<s>प<s>्<s>त<s> <s>क<s>र<s> स<s>क<s>त<s>े<s> <s>ह<s>ैं<s> <s>,0.0449061393737793
चने में कौन सा चना अच्छे किश्त का होता है ?,<s>च<s>न<s>ी<s> म<s>ें<s> क<s>ौ<s>न<s> स<s>ा<s> <s>च<s>न<s>ा<s> अच<s>्छ<s>े<s> क<s>ि<s>स<s>्त<s> क<s>ा<s> <s>ह<s>ो<s>त<s>ा<s> <s>है<s> <s>,0.03391432762145996
गांधीजी ने कर प्रतिरोध के रूप में नमक सत्याग्रह आंदोलन चलाया था,<s>ग<s>ा<s>ं<s>ध<s>ी<s> ज<s>ी<s> <s>न<s>े<s> <s>क<s>ल<s> <s>प्र<s>ति<s>र<s>ो<s>ध<s>ी<s> <s>के<s> <s>रू<s>प<s> म<s>ें <s>न<s>म<s>क<s> स<s>त<s>्<s>य<s>ा<s>ग<s>्र<s>ह<s> <s>आ<s>ं<s>द<s>ो<s>ल<s>न<s> ज<s>ल<s>ा<s>या<s> <s>थ<s>ा<s> <s>,0.042207956314086914
वर्णनात्मक लेबल जो आकार शुद्ध वजन सामग्री संरचना पोषण मूल्य आदि की घोषणा करता है,<s>अ<s>ग<s>ल<s> <s>र<s>ण<s>ा<s>त<s>्<s>म<s>क<s> <s>ल<s>े<s>व<s>ल<s> <s>ज<s>ो<s> <s>आ<s>क<s>ा<s>र<s>श<s>ु<s>द<s>्ध<s> व<s>ज<s>न<s> स<s>ा<s>म<s>क<s> सं<s>र<s>च<s>न<s>ा<s> <s>प<s>ो<s>ष<s>ण<s> म<s>ू<s>ल<s>्<s>य<s> <s>आ<s>ज<s> की<s> घ<s>ो<s>ष<s>ण<s>ा<s> क<s>र<s>त<s>ा<s> <s>ह<s>ै<s> <s>,0.052559852600097656
इसके व्यापक दायरे में कई शैक्षणिक विषयों में वित्त का अध्ययन किया जाता है,<s>इ<s>स<s>क<s>े<s> व<s>्<s>या<s>प<s>क<s> <s>द<s>ा<s>य<s>र<s>े<s> <s>मे<s>ं<s> <s>क<s>ई<s> <s>श<s>ा<s>क<s>्ष<s>ण<s>िक<s> वि<s>ष<s>य<s>ों<s> म<s>ें व<s>ि<s>त<s>्त<s> क<s>ा<s> <s>अ<s>ध<s>्य<s>यन<s> कि<s>य<s>ा<s> ज<s>ा<s>त<s>ा<s> ह<s>ै<s> <s>,0.03834986686706543
किन किन चीजों पर ऋण लिया जा सकता है ?,<s>कि<s>न<s> <s>क<s>ि<s>न<s> च<s>ी<s>ज<s>ो<s>ं<s> <s>प<s>र<s> <s>ऋ<s>ड<s> <s>ल<s>ि<s>य<s>ा<s> <s>ज<s>ा<s> <s>स<s>क<s>त<s>ा<s> <s>ह<s>ै<s> <s>,0.04924345016479492
टमाटर की फसल में कौन सी खाद अच्छी होती है ?,<s>ट<s>म<s>ा<s>ट<s>र<s> क<s>ी<s> <s>फ<s>स<s>ल<s> मे<s>ं<s> <s>क<s>ौ<s>न<s> <s>स<s>ी<s> <s>ख<s>ा<s>द<s> अ<s>च<s>्<s>छ<s>ी<s> <s>हो<s>त<s>ी<s> <s>ह<s>ै<s> <s>,0.04483461380004883
मैं अपने डेबिट कार्ड का पिन कैसे जनरेट कर सकता हूँ ?,<s>म<s>ै<s>ं<s> <s>अ<s>प<s>न<s>े<s> <s>ड<s>े<s>व<s>ि<s>ट<s> <s>क<s>ा<s>र<s>्ड<s> <s>क<s>ा<s> <s>प<s>ि<s>न<s> <s>क<s>ै<s> <s>स<s>े<s> ज<s>न<s>र<s>े<s>ट<s> क<s>र<s> <s>स<s>क<s>त<s>ा<s> <s>ह<s>ूं<s> <s>,0.05093717575073242
आर.टी.जी.एस का मतलब क्या होता है ?,<s>आ<s>र<s>ट<s>ी<s> <s>ज<s>ी<s> <s>ए<s>स<s> <s>क<s>ा<s> <s>म<s>त<s>ल<s>ब<s> <s>क्<s>या<s> <s>ह<s>ो<s>त<s>ा<s> <s>ह<s>ै<s>,0.037221431732177734
क्या हमें बैंक में अतिरिक्त भुगतान जमा करना होगा ?,<s>क्<s>य<s>ा<s> <s>ह<s>म<s>ें<s> <s>ब<s>ै<s>ं<s>क<s> <s>मे<s>ं<s> <s>अ<s>त<s>ि<s>र<s>ि<s>क<s>्<s>त<s> <s>भ<s>ु<s>ग<s>त<s>ा<s>न<s> <s>ज<s>म<s>ा<s> <s>क<s>र<s>न<s>ा<s> <s>ह<s>ो<s>ग<s>ा<s> <s>,0.04768228530883789
कृषि अंवसरचना कोश अधिकतम सात वर्षों की अवधि के लिए है,<s>प<s>्र<s>श<s>ि<s> <s>अ<s>ं<s>ब<s> <s>स<s>ं<s>र<s>च<s>न<s>ा<s> <s>क<s>ो<s>स<s> <s>अ<s>ध<s>ि<s>क<s>त<s>म<s> <s>स<s>ा<s>त<s> <s>व<s>र<s>्<s>ष<s>ों<s> <s>क<s>ी<s> <s>अ<s>व<s>ध<s>ि<s> <s>क<s>े<s> <s>ल<s>ि<s>ए<s> <s>ह<s>ै<s> <s>,0.07457327842712402
"गन्ने से चीनी , शक्कर और गुड जैसे और कई सारे उत्पाद बनाए जाते है",<s>ग<s>न<s>्<s>न<s>े<s> <s>स<s>च<s>ी<s>न<s>ी<s> <s>श<s>क<s>्<s>क<s>र<s> <s>औ<s>र<s> <s>गु<s>ड<s>़<s> <s>ज<s>ै<s>स<s>े<s> <s>औ<s>र<s> <s>क<s>ई<s> <s>स<s>ा<s>र<s>े<s> <s>उ<s>त्<s>प<s>ा<s>द<s> <s>ब<s>न<s>ा<s>ए<s> ज<s>ा<s>त<s>े<s> <s>ह<s>ै<s>ं<s> <s>,0.0732429027557373
अब सरकारी पेंशन अंशदायी हो गई है,<s>अ<s>ब<s> <s>स<s>र<s>क<s>ा<s>र<s>ी<s> <s>प<s>े<s>ं<s>श<s>न<s> <s>अ<s>ं<s>श<s>द<s>ा<s>ई<s> <s>ह<s>ो<s> <s>ग<s>ई<s> ह<s>ै<s> <s>,0.04369473457336426
चेकबुक का शुल्क किसलिए इस्तेमाल होता है ?,<s>च<s>े<s>क<s> <s>बु<s>क<s> <s>क<s>ा<s> <s>श<s>ु<s>ल<s>्<s>क<s> <s>क<s>ि<s>स<s>ल<s>ि<s>ए<s> <s>इ<s>स<s>्<s>त<s>े<s>म<s>ा<s>ल<s> ह<s>ो<s>त<s>ा<s> ह<s>ै<s> <s>,0.04465794563293457
मैं तुमको गूगल पे से ही सारे पैसे भिजवा दूँगी,<s>म<s>ै<s>ं<s> <s>त<s>ु<s>म<s>क<s>ो<s> <s>ग<s>ू<s>ग<s>ल<s> <s>प<s>ै<s>स<s>े<s> <s>ह<s>ी<s> <s>स<s>ा<s>र<s>े<s> प<s>ै<s>स<s>े<s> <s>भे<s>ज<s>व<s>ा<s> द<s>ू<s>ं<s>ग<s>ी<s> <s>,0.0414736270904541
भेड़ एक शाकाहारी जानवर है जो घास और अनाज खाती है,<s>भ<s>े<s>ड़<s> <s>ए<s>क<s> <s>श<s>ा<s>क<s>ा<s>ह<s>ा<s>र<s>ी<s> ज<s>ा<s>न<s>व<s>र<s> <s>ह<s>ै<s> <s>ज<s>ो<s> <s>घ<s>ा<s>स<s> <s>औ<s>र<s> <s>अ<s>न<s>ा<s>ज<s> <s>ख<s>ा<s>त<s>ी<s> <s>ह<s>ै<s> <s>,0.04153919219970703
क्या आपको पता है चक्र फूल एक साबुत सूखा गरम मसाला है ?,<s>क्<s>या<s> आ<s>प<s>क<s>ो<s> प<s>त<s>ा<s> ह<s>ै<s> <s>च<s>क<s>्<s>र<s> <s>फ<s>ू<s>ल<s> <s>ए<s>क<s> <s>स<s>ा<s>ब<s>ु<s>त<s> <s>स<s>ू<s>ख<s>ा<s> <s>ग<s>र<s>्<s>म<s> <s>म<s>स<s>ा<s>ल<s>ा<s> <s>है<s>,0.05829310417175293
इस सप्ताह में एक किलोग्राम टिन्डा की औसत कीमत क्या है ?,<s>इ<s>स<s> <s>स<s>प<s>्<s>त<s>ा<s>ह<s> <s>म<s>े<s>ं<s> <s>ए<s>क<s> <s>कि<s>ल<s>ो<s>ग<s>्<s>रा<s>म<s> <s>ट<s>े<s>ं<s>ड<s>ा<s> <s>क<s>ी<s> <s>औ<s>स<s>त<s> <s>क<s>ी<s>म<s>त<s> <s>क्<s>य<s>ा<s> ह<s>ै<s> <s>,0.04150891304016113
मिट्टी कितनी प्रकार की होती है ?,<s>मि<s>ट<s>्<s>ट<s>ी<s> <s>क<s>ि<s>त<s>न<s>ी<s> <s>प<s>्<s>र<s>क<s>ा<s>र<s> <s>क<s>ी<s> <s>ह<s>ो<s>त<s>ी<s> ह<s>ै<s> <s>,0.04171466827392578
क्या हम मोबाइल से खाते की जानकारी ले सकते हैं ?,<s>क<s>्<s>य<s>ा<s> <s>ह<s>म<s> <s>म<s>ो<s>ब<s>ा<s>इल<s> <s>स<s>े<s> <s>ख<s>ा<s>त<s>े<s> <s>क<s>ी<s> <s>ज<s>ा<s>न<s>क<s>ा<s>र<s>ी<s> <s>ल<s>े<s> <s>स<s>क<s>त<s>े<s> <s>ह<s>ैं<s> <s>,0.041457414627075195
चावल या धान की फसल किस महीने में सर्वाधिक पैदावार होती है ?,<s>च<s>ा<s>व<s>ल<s> <s>य<s>ा<s> <s>ध<s>ा<s>न<s> <s>क<s>ी<s> <s>फ<s>स<s>ल<s> <s>क<s>ि<s>स<s> <s>म<s>ह<s>ी<s>न<s>े<s> <s>म<s>े<s>ं<s> <s>स<s>र<s>्<s>व<s>ा<s>ध<s>ि<s>क<s> <s>प<s>ै<s>द<s>ा<s>व<s>ा<s>र<s> <s>ह<s>ो<s>त<s>ी<s> <s>ह<s>ै<s> <s>,0.07488131523132324
क्या मैं गूगल पे की मदद से पैसे का स्थानांतरण कर सकता हूँ ?,<s>क<s>्<s>य<s>ा<s> <s>म<s>ै<s>ं<s> <s>ग<s>ू<s>ग<s>ल<s> <s>प<s>े<s> <s>क<s>ी<s> <s>म<s>द<s>द<s> <s>स<s>े<s> <s>प<s>ै<s>स<s>े<s> <s>क<s>ा<s> <s>स<s>्<s>थ<s>ा<s>न<s>ा<s>ं<s>त<s>र<s>ण<s> <s>क<s>र<s> <s>स<s>क<s>त<s>ा<s> <s>ह<s>ू<s>ं<s> <s>,0.08233428001403809
भैंस का दूध बहुत गाढ़ा होता है,<s>भ<s>ै<s>स<s> <s>क<s>ा<s> <s>द<s>ू<s>ध<s> <s>ब<s>ह<s>ु<s>त<s> <s>ग<s>ा<s>ढ<s>़<s>ा<s> <s>ह<s>ो<s>त<s>ा<s> ह<s>ै<s> <s>,0.04308676719665527
मोहित ने पूछा कि नारीवादी उद्यमिता के बारे में आप क्या जानते हैं ?,<s>म<s>ो<s>ह<s>ि<s>त<s> <s>न<s>े<s> <s>प<s>ू<s>छ<s>ा<s> <s>क<s>ि<s> <s>न<s>ा<s>र<s>ी<s> <s>व<s>ा<s>द<s>ी<s> <s>उ<s>द<s>्<s>म<s>ि<s>त<s>ा<s> <s>क<s>े<s> <s>ब<s>ा<s>र<s>े<s> <s>म<s>ें<s> <s>आ<s>प<s> <s>क<s>्<s>य<s>ा<s> ज<s>ा<s>न<s>त<s>े<s> <s>ह<s>ै<s>ं<s> <s>,0.06599593162536621
मैं ग्रीनहाउस द्वारा खेती करने का सोचा हूँ,<s>म<s>ै<s>ं<s> <s>ग<s>्<s>र<s>ी<s>न<s> <s>ह<s>ा<s>उ<s>स<s> द<s>्<s>व<s>ा<s>र<s>ा<s> <s>ख<s>े<s>त<s>ी<s> <s>क<s>र<s>न<s>े<s> <s>क<s>ा<s> <s>स<s>ो<s>च<s>ा<s> <s>ह<s>ूं<s> <s>,0.057294368743896484
अब सरकारी पेंशन अंशदायी हो गई है,<s>अ<s>ब<s> <s>स<s>र<s>क<s>ा<s>र<s>ी<s> <s>प<s>े<s>ं<s>श<s>न<s> <s>अ<s>न<s>स<s>द<s>ा<s>ई<s> <s>ह<s>ो<s> <s>ग<s>ई<s> <s>ह<s>ै<s> <s>,0.0457301139831543
तुम व्यक्तिगत खाता खुलवाकर उसमें अपने पैसे बचाते रहना,<s>त<s>ु<s>म<s> <s>व<s>्य<s>क<s>्<s>त<s>ि<s>ग<s>त<s> <s>ख<s>ा<s>त<s>ा<s> <s>ख<s>ु<s>ल<s>व<s>ा<s>क<s>र<s> <s>उ<s>स<s>म<s>े<s>ं<s> <s>अ<s>प<s>न<s>े<s> <s>प<s>ै<s>स<s>े<s> <s>ब<s>च<s>ा<s>त<s>े<s> <s>र<s>ह<s>न<s>ा<s> <s>,0.07165002822875977
बैंक का ब्याज क्या है ?,<s>ब<s>ै<s>ं<s>क<s> क<s>ा<s> <s>भ<s>्<s>य<s>ा<s>ज<s> <s>क्<s>य<s>ा<s> <s>ह<s>ै<s> <s>,0.024852275848388672
मैं अपने गाड़ी की इंश्योरेंस पॉलिसी कैसे भर सकता हूँ ?,<s>मै<s>ं<s> अ<s>प<s>न<s>े<s> <s>ग<s>ा<s>ड़<s>ी<s> <s>क<s>ी<s> इ<s>ं<s>श<s>्<s>यो<s>र<s>े<s>ं<s>स<s> <s>प<s>ॉ<s>ल<s>ि<s>स<s>ी<s> क<s>ै<s>स<s>े<s> <s>भ<s>र<s> स<s>क<s>त<s>ा<s> <s>हूं<s> <s>,0.04174089431762695
क्या डेविड कार्ड ब्लॉक होने के बाद अगर खाते से पैसे निकले तो बैंक की जिम्मेदारी होती है ?,<s>क्या<s> ड<s>े<s>ब<s>ि<s>ट<s> क<s>ा<s>र्ड<s> ब्ल<s>ॉ<s>क<s> हो<s>न<s>े<s> क<s>े<s> <s>ब<s>ा<s>द<s> अ<s>ग<s>र<s> <s>ख<s>ा<s>त<s>े<s> स<s>े<s> <s>प<s>ै<s>से<s> <s>नि<s>क<s>ल<s>े<s> त<s>ो<s> ब<s>ै<s>ं<s>क<s> <s>क<s>ी<s> जि<s>म्<s>म<s>े<s>द<s>ा<s>र<s>ी<s> ह<s>ो<s>त<s>ी<s> ह<s>ैं<s> <s>,0.047716379165649414
हम व्यापार के लिए ऋण कैसे ले सकते हैं ?,<s>ह<s>म<s> व्या<s>प<s>ा<s>र<s> के<s> <s>ल<s>िए<s> <s>ऋ<s> क<s>ै<s>स<s>े<s> ल<s>े<s> <s>स<s>क<s>त<s>े<s> ह<s>ैं<s> <s>,0.03865313529968262
यू.पी.आई के माध्यम से पैसे कैसे निकाले जाते हैं ?,<s>य<s>ू<s>प<s>ी<s>आ<s>ई<s> क<s>े<s> <s>म<s>ा<s>ध<s>्<s>य<s>म<s> से<s> प<s>ै<s>स<s>े<s> कै<s>से<s> <s>नि<s>क<s>ा<s>ल<s>े<s> ज<s>ा<s>त<s>े<s> <s>ह<s>ैं<s> <s>,0.02991342544555664
क्या मुझे कपड़े की दुकान के लिए ऋण मिल सकता है ?,<s>क्य<s>ा<s> <s>मु<s>झ<s>े<s> क<s>प<s>ड़<s>े<s> क<s>ी<s> <s>द<s>ु<s>क<s>ा<s>न<s> <s>के<s> ल<s>ि<s>ए<s> <s>म<s>ि<s>ल<s> स<s>क<s>त<s>ा<s> <s>ह<s>ै<s> <s>,0.048924922943115234
क्या मैं अपने ऋण का भुगतान दूसरे खाते से कर सकता हूँ ?,<s>क<s>्या<s> म<s>ैं<s> <s>अ<s>प<s>न<s>े<s> <s>ऋ<s>ड़<s> <s>क<s>ा<s> <s>भु<s>ग<s>त<s>ा<s>न<s> द<s>ू<s>स<s>र<s>े<s> ख<s>ा<s>त<s>े<s> <s>स<s>े<s> क<s>र<s> स<s>क<s>त<s>ा<s> ह<s>ू<s>ँ<s> <s>,0.04280567169189453
बांड बाजार सहभागियों में नया कर्ज जारी कर सकते हैं,<s>ब<s>ा<s>ं<s>ड<s> <s>ब<s>ा<s>ज<s>ा<s>र<s> स<s>ह<s>भ<s>ा<s>ग<s>ि<s>य<s>ों<s> <s>म<s>ें<s> <s>न<s>्<s>य<s>ा<s> <s>क<s>र<s>्<s>च<s> <s>ज<s>ा<s>र<s>ी<s> क<s>र<s> स<s>क<s>त<s>े<s> <s>ह<s>ैं<s> <s>,0.0467379093170166
तुम व्यक्तिगत खाता खुलवाकर उसमें अपने पैसे बचाते रहना,<s>त<s>ु<s>म<s> व्य<s>क<s>्त<s>ि<s>ग<s>त<s> <s>ख<s>ा<s>त<s>ा<s> <s>ख<s>ुर<s>ब<s>ा<s>क<s>र<s> उ<s>स<s>मे<s>ं<s> <s>अ<s>प<s>न<s>े<s> <s>प<s>ै<s>स<s>े<s> ब<s>च<s>ा<s>त<s>े<s> र<s>ह<s>न<s>ा<s> <s>,0.0438539981842041
